transaction_cost_bps,rebalance_frequency,MeanAbsTerminalError,MedianAbsTerminalError,MeanTransactionCost,MeanTurnover
0.0,daily,5.688039558533956,4.442981021364328,0.0,1116.778391972367
0.0,every_2_days,5.368957443637689,4.099207585416688,0.0,848.9681482948398
0.0,weekly,5.288494872352649,4.402891619799165,0.0,583.8789953900338
1.0,daily,5.7076521741433615,4.346581397347391,0.11167783919723669,1116.778391972367
1.0,every_2_days,5.381080689105253,4.070281998781926,0.08489681482948397,848.9681482948398
1.0,weekly,5.280188205657626,4.422199134734202,0.058387899539003384,583.8789953900338
5.0,daily,5.823146565258759,4.123830157022059,0.5583891959861834,1116.778391972367
5.0,every_2_days,5.4295736709756675,4.1013943615609865,0.42448407414741984,848.9681482948398
5.0,weekly,5.250517040179517,4.2804768780095355,0.2919394976950169,583.8789953900338
